1,1,122.53,333.42,133.71,62.22999999999996,1,1,1.0
1,2,205.22,248.0,109.88000000000002,43.69999999999999,1,1,1.0
1,3,729.49,266.13,86.00999999999999,45.06999999999999,1,1,1.0
2,1,98.7,337.4,133.70999999999998,62.22000000000003,1,1,1.0
2,2,205.22,248.0,109.88000000000002,43.74000000000001,1,1,1.0
2,3,712.28,266.13,86.00999999999999,45.06999999999999,1,1,1.0
3,1,73.54,341.37,141.65999999999997,62.21999999999997,1,1,1.0
3,2,205.22,248.0,109.88000000000002,43.77999999999997,1,1,1.0
3,3,700.36,268.78,86.01999999999998,45.07000000000005,1,1,1.0
4,1,51.04,342.69,141.65,62.22000000000003,1,1,1.0
4,2,205.22,248.0,109.88000000000002,43.81999999999999,1,1,1.0
4,3,688.45,274.08,86.00999999999999,45.06,1,1,1.0
5,1,24.56,347.99,141.65,62.21999999999997,1,1,1.0
5,2,205.22,248.0,109.88000000000002,43.860000000000014,1,1,1.0
5,3,668.59,274.08,86.00999999999999,45.06,1,1,1.0
6,1,0.73,350.63,141.65,62.23000000000002,1,1,1.0
6,2,205.22,248.0,109.88000000000002,43.89999999999998,1,1,1.0
6,3,656.68,276.72,86.0100000000001,45.06999999999999,1,1,1.0
7,1,0.0,355.93,119.88,62.21999999999997,1,1,1.0
7,2,205.22,248.0,109.88000000000002,43.94,1,1,1.0
7,3,644.76,279.37,86.00999999999999,45.06999999999999,1,1,1.0
8,1,0.0,362.55,109.29,62.21999999999997,1,1,1.0
8,2,205.22,248.0,109.88000000000002,43.98000000000002,1,1,1.0
8,3,631.52,282.02,86.00999999999999,45.06999999999999,1,1,1.0
9,1,0.0,361.23,85.46,62.21999999999997,1,1,1.0
9,2,205.22,248.0,109.88000000000002,44.02999999999997,1,1,1.0
9,3,619.61,282.02,86.00999999999999,45.06999999999999,1,1,1.0
10,1,0.0,362.55,55.01,62.21999999999997,1,1,1.0
10,2,205.22,248.0,109.88000000000002,44.06999999999999,1,1,1.0
10,3,602.4,282.02,86.00999999999999,45.06999999999999,1,1,1.0
11,1,0.0,367.85,44.42,62.21999999999997,1,1,1.0
11,2,205.22,248.0,109.88000000000002,44.110000000000014,1,1,1.0
11,3,589.16,285.99,86.00999999999999,45.06999999999999,1,1,1.0
12,2,205.22,248.0,109.88000000000002,44.14999999999998,1,1,1.0
12,3,574.6,287.31,86.00999999999999,45.06999999999999,1,1,1.0
13,2,205.22,248.0,109.88000000000002,44.19,1,1,1.0
13,3,557.39,291.29,86.00999999999999,45.06,1,1,1.0
14,2,205.22,248.0,109.88000000000002,44.23000000000002,1,1,1.0
14,3,548.12,293.93,86.00999999999999,45.06999999999999,1,1,1.0
15,2,205.22,248.0,109.88000000000002,44.26999999999998,1,1,1.0
15,3,532.23,297.91,86.00999999999999,45.06,1,1,1.0
16,2,205.22,248.0,109.88000000000002,44.31,1,1,1.0
16,3,512.37,297.91,86.00999999999999,45.06,1,1,1.0
17,2,205.22,248.0,109.88000000000002,44.35000000000002,1,1,1.0
17,3,495.16,299.23,86.00999999999993,45.06999999999999,1,1,1.0
18,2,205.22,248.0,109.88000000000002,44.389999999999986,1,1,1.0
18,3,475.3,305.85,86.00999999999993,45.06999999999999,1,1,1.0
19,2,205.22,248.0,109.88000000000002,44.43000000000001,1,1,1.0
19,3,462.06,307.17,86.02000000000004,45.06999999999999,1,1,1.0
20,2,205.22,248.0,109.88000000000002,44.47000000000003,1,1,1.0
20,3,442.21,307.17,91.29000000000002,50.329999999999984,1,1,1.0
21,2,205.22,248.0,109.88000000000002,44.50999999999999,1,1,1.0
21,3,426.32,309.82,99.28000000000003,50.329999999999984,1,1,1.0
22,2,205.22,248.0,109.88000000000002,44.55000000000001,1,1,1.0
22,3,406.46,312.47,99.28000000000003,50.31999999999999,1,1,1.0
23,2,205.22,248.0,109.88000000000002,44.589999999999975,1,1,1.0
23,3,387.93,315.12,99.27999999999997,50.31999999999999,1,1,1.0
24,2,205.22,248.0,109.88000000000002,44.629999999999995,1,1,1.0
24,3,369.39,317.76,99.28000000000003,50.329999999999984,1,1,1.0
25,2,205.22,248.0,109.88000000000002,44.68000000000001,1,1,1.0
25,3,349.53,323.06,99.28000000000003,50.329999999999984,1,1,1.0
26,2,205.22,248.0,109.88000000000002,44.72000000000003,1,1,1.0
26,3,328.35,324.38,99.27999999999997,50.329999999999984,1,1,1.0
27,2,205.22,248.0,109.88000000000002,44.75999999999999,1,1,1.0
27,3,307.2,329.68,111.19999999999999,55.639999999999986,1,1,1.0
28,2,205.22,248.0,109.88000000000002,44.80000000000001,1,1,1.0
28,3,287.35,331.0,111.19999999999999,55.64999999999998,1,1,1.0
29,2,205.22,248.0,109.88000000000002,44.839999999999975,1,1,1.0
29,3,270.14,337.62,111.19999999999999,55.64999999999998,1,1,1.0
30,2,205.22,248.0,109.88000000000002,44.879999999999995,1,1,1.0
30,3,248.95,340.27,111.19999999999999,55.650000000000034,1,1,1.0
31,2,205.22,248.0,109.88000000000002,44.920000000000016,1,1,1.0
31,3,226.45,342.92,124.44999999999999,60.97999999999996,1,1,1.0
32,2,205.22,248.0,109.88000000000002,44.95999999999998,1,1,1.0
32,3,199.97,345.57,124.45000000000002,60.98000000000002,1,1,1.0
33,2,205.22,248.0,109.88000000000002,45.0,1,1,1.0
33,3,178.79,352.19,124.45000000000002,60.98000000000002,1,1,1.0
34,2,205.22,248.0,109.88000000000002,45.04000000000002,1,1,1.0
34,3,154.96,354.83,129.73999999999998,66.27000000000004,1,1,1.0
35,2,205.22,248.0,109.88000000000002,45.079999999999984,1,1,1.0
35,3,129.8,358.8,129.75,66.26999999999998,1,1,1.0
36,2,205.22,248.0,109.88000000000002,45.120000000000005,1,1,1.0
36,3,100.68,365.42,140.32,66.26999999999998,1,1,1.0
37,2,205.22,248.0,109.88000000000002,45.160000000000025,1,1,1.0
37,3,74.2,366.75,140.32,66.26999999999998,1,1,1.0
38,2,205.22,248.0,109.88000000000002,45.19999999999999,1,1,1.0
38,3,45.07,376.02,156.23000000000002,66.25999999999999,1,1,1.0
39,2,205.22,248.0,109.88000000000002,45.24000000000001,1,1,1.0
39,3,17.27,379.99,156.23,66.25999999999999,1,1,1.0
40,2,205.22,248.0,109.88000000000002,45.27999999999997,1,1,1.0
40,3,2.71,383.96,156.23,66.27000000000004,1,1,1.0
41,2,205.22,248.0,109.88000000000002,45.329999999999984,1,1,1.0
41,3,0.0,385.28,132.46,76.90000000000003,1,1,1.0
42,2,205.22,248.0,109.88000000000002,45.370000000000005,1,1,1.0
42,3,0.0,386.61,111.28,76.88999999999999,1,1,1.0
43,2,205.22,248.0,109.88000000000002,45.410000000000025,1,1,1.0
43,3,0.0,386.61,90.09,76.88999999999999,1,1,1.0
44,2,205.22,248.0,109.88000000000002,45.44999999999999,1,1,1.0
44,3,0.0,393.23,62.29,76.88999999999999,1,1,1.0
45,2,205.22,248.0,109.88000000000002,45.49000000000001,1,1,1.0
45,3,0.0,393.23,39.78,76.88999999999999,1,1,1.0
46,2,205.22,248.0,109.88000000000002,45.52999999999997,1,1,1.0
47,2,205.22,248.0,109.88000000000002,45.56999999999999,1,1,1.0
48,2,205.22,248.0,109.88000000000002,45.610000000000014,1,1,1.0
49,2,205.22,248.0,109.88000000000002,45.64999999999998,1,1,1.0
50,2,205.22,248.0,109.88000000000002,45.69,1,1,1.0
51,2,205.22,248.0,109.88000000000002,45.73000000000002,1,1,1.0
52,2,205.22,248.0,109.88000000000002,45.76999999999998,1,1,1.0
53,2,205.22,248.0,109.88000000000002,45.81,1,1,1.0
53,4,936.72,225.79,23.279999999999973,63.54999999999998,1,1,1.0
54,2,205.22,248.0,109.88000000000002,45.85000000000002,1,1,1.0
54,4,934.08,225.79,25.91999999999996,65.29999999999998,1,1,1.0
55,2,205.22,248.0,109.88000000000002,45.889999999999986,1,1,1.0
55,4,931.44,225.79,28.559999999999945,67.06000000000003,1,1,1.0
56,2,205.22,248.0,109.88000000000002,45.93000000000001,1,1,1.0
56,4,928.8,225.79,31.200000000000045,68.81000000000003,1,1,1.0
57,2,205.22,248.0,109.88000000000002,45.98000000000002,1,1,1.0
57,4,924.8,225.79,35.200000000000045,71.41,1,1,1.0
